ppt_id,player.afford_to_lose,player.larger_amounts,player.win_back_losses,player.borrowed_money,player.subjective_gambling_problem,player.health_problems,player.external_gambling_problem,player.financial_problem,player.guilt
1227,Sometimes,Never,Never,Never,Sometimes,Most of the time,Never,Never,Sometimes
1228,Never,Never,Never,Never,Never,Never,Never,Never,Never
1229,Never,Never,Never,Never,Never,Never,Never,Never,Never
1230,Most of the time,Almost always,Almost always,Almost always,Sometimes,Never,Never,Sometimes,Almost always
1231,Never,Never,Never,Never,Never,Never,Never,Never,Never
1232,Never,Never,Never,Never,Never,Never,Never,Never,Never
1233,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
1234,,,,,,,,,
1235,Never,Never,Sometimes,Never,Never,Never,Never,Never,Sometimes
1236,Never,Sometimes,Sometimes,Never,Never,Never,Never,Sometimes,Sometimes
1237,Never,Never,Sometimes,Never,Sometimes,Never,Never,Never,Sometimes
1238,Never,Never,Sometimes,Never,Never,Sometimes,Never,Never,Never
1239,Never,Never,Never,Never,Never,Never,Never,Never,Never
1240,,,,,,,,,
1241,Never,Never,Sometimes,Never,Sometimes,Never,Never,Never,Never
1242,Never,Sometimes,Sometimes,Never,Never,Never,Never,Never,Never
1243,Never,Never,Never,Never,Never,Never,Never,Never,Never
1244,Never,Never,Never,Never,Never,Never,Never,Never,Never
1245,Never,Never,Never,Never,Never,Never,Never,Never,Never
1246,Never,Never,Never,Never,Never,Never,Never,Never,Never
1247,Never,Never,Sometimes,Never,Never,Never,Never,Never,Sometimes
1248,Never,Never,Sometimes,Never,Never,Sometimes,Never,Never,Never
1249,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
1250,Never,Never,Never,Never,Never,Never,Never,Never,Never
1251,Sometimes,Never,Never,Never,Never,Never,Never,Never,Never
1252,Never,Never,Sometimes,Never,Never,Never,Never,Never,Sometimes
1253,Never,Never,Sometimes,Never,Never,Never,Sometimes,Never,Sometimes
1254,Never,Sometimes,Most of the time,Never,Sometimes,Sometimes,Never,Never,Most of the time
1255,Sometimes,Most of the time,Most of the time,Sometimes,Most of the time,Most of the time,Sometimes,Sometimes,Most of the time
1256,Never,Never,Sometimes,Never,Sometimes,Sometimes,Never,Never,Most of the time
1257,Never,Never,Never,Never,Never,Never,Never,Never,Never
1258,Never,Never,Never,Never,Never,Never,Never,Never,Never
1259,Never,Never,Sometimes,Never,Sometimes,Never,Sometimes,Never,Most of the time
1260,Never,Sometimes,Sometimes,Never,Never,Never,Sometimes,Never,Sometimes
1261,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
1262,Never,Never,Almost always,Sometimes,Never,Never,Never,Never,Never
1263,Never,Never,Never,Never,Never,Never,Never,Never,Never
1264,Never,Never,Never,Never,Never,Never,Never,Never,Never
1265,Never,Never,Never,Never,Never,Never,Never,Never,Never
1266,Never,Never,Never,Never,Never,Sometimes,Never,Never,Never
1267,Sometimes,Never,Sometimes,Never,Most of the time,Sometimes,Never,Sometimes,Almost always
1268,Never,Sometimes,Sometimes,Never,Never,Never,Never,Never,Never
1269,Never,Never,Never,Never,Never,Never,Never,Never,Never
1270,Sometimes,Never,Sometimes,Never,Never,Never,Never,Never,Never
1271,Never,Never,Never,Never,Never,Never,Never,Never,Never
1272,Most of the time,Most of the time,Most of the time,Never,Most of the time,Sometimes,Never,Sometimes,Most of the time
1273,Never,Never,Never,Never,Sometimes,Never,Never,Never,Sometimes
1274,Never,Never,Never,Never,Sometimes,Sometimes,Sometimes,Never,Sometimes
1275,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes
1276,Never,Never,Never,Never,Never,Never,Never,Never,Never
1277,Never,Never,Never,Never,Never,Never,Sometimes,Never,Never
1278,Sometimes,Most of the time,Sometimes,Never,Never,Never,Sometimes,Never,Never
1279,Never,Never,Never,Never,Never,Never,Never,Never,Never
1280,Never,Never,Never,Never,Never,Sometimes,Never,Never,Never
1281,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
1282,Sometimes,Sometimes,Sometimes,Never,Sometimes,Never,Sometimes,Never,Sometimes
1283,Never,Sometimes,Sometimes,Never,Sometimes,Never,Never,Never,Sometimes
1284,Never,Never,Never,Never,Never,Never,Never,Never,Never
1285,Never,Never,Sometimes,Never,Never,Never,Never,Never,Sometimes
1286,Never,Never,Sometimes,Never,Never,Sometimes,Never,Never,Never
1287,Never,Sometimes,Sometimes,Never,Sometimes,Never,Never,Never,Sometimes
1288,Sometimes,Never,Sometimes,Never,Never,Sometimes,Never,Never,Never
1289,Never,Sometimes,Sometimes,Never,Sometimes,Sometimes,Sometimes,Never,Sometimes
1290,Never,Sometimes,Never,Sometimes,Never,Sometimes,Never,Never,Never
1291,Sometimes,Sometimes,Most of the time,Sometimes,Sometimes,Almost always,Never,Most of the time,Almost always
1292,Never,Never,Never,Never,Never,Never,Never,Never,Never
1293,Never,Never,Never,Never,Never,Never,Never,Never,Never
1294,Never,Never,Sometimes,Never,Sometimes,Never,Never,Never,Never
1295,,,,,,,,,
1296,Sometimes,Never,Sometimes,Never,Never,Never,Never,Never,Sometimes
1297,Never,Never,Never,Never,Never,Never,Never,Never,Never
1298,Never,Never,Never,Never,Never,Never,Sometimes,Never,Never
1299,Never,Never,Sometimes,Never,Never,Never,Never,Never,Sometimes
1300,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Most of the time,Sometimes,Sometimes
1301,,,,,,,,,
1302,Never,Sometimes,Sometimes,Never,Never,Never,Never,Never,Sometimes
1303,Never,Sometimes,Sometimes,Never,Never,Never,Never,Sometimes,Sometimes
1304,Sometimes,Never,Sometimes,Never,Never,Sometimes,Never,Never,Sometimes
1305,Never,Never,Never,Never,Never,Never,Never,Never,Never
1306,Never,Never,Never,Never,Never,Never,Never,Never,Never
1307,,,,,,,,,
1308,Never,Never,Sometimes,Never,Never,Never,Never,Never,Sometimes
1309,Never,Never,Never,Never,Never,Never,Never,Never,Never
1310,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
1311,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
1312,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
1313,Sometimes,Never,Never,Never,Sometimes,Never,Never,Never,Sometimes
1314,Never,Sometimes,Most of the time,Never,Sometimes,Sometimes,Never,Never,Most of the time
1315,Never,Never,Never,Never,Never,Sometimes,Never,Never,Sometimes
1316,Never,Never,Never,Never,Never,Never,Never,Never,Never
1317,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes
1318,Never,Never,Never,Never,Never,Never,Never,Never,Never
1319,Never,Never,Never,Never,Never,Never,Never,Never,Never
1320,Never,Never,Never,Never,Never,Never,Never,Never,Never
1321,Never,Never,Sometimes,Never,Never,Sometimes,Never,Never,Never
1322,Never,Never,Sometimes,Never,Never,Never,Never,Never,Sometimes
1323,Never,Never,Never,Never,Never,Never,Never,Never,Never
1324,Never,Never,Sometimes,Never,Never,Never,Never,Never,Sometimes
1325,Never,Sometimes,Sometimes,Never,Never,Sometimes,Never,Never,Sometimes
1326,Never,Sometimes,Sometimes,Never,Never,Never,Never,Never,Sometimes
1327,Never,Never,Never,Never,Never,Never,Never,Never,Never
1328,,,,,,,,,
1329,Never,Never,Never,Never,Never,Never,Never,Never,Never
1330,Sometimes,Sometimes,Sometimes,Never,Sometimes,Sometimes,Never,Sometimes,Sometimes
1331,Never,Most of the time,Never,Never,Never,Never,Never,Never,Never
1332,Never,Never,Never,Never,Never,Never,Never,Never,Never
1333,Never,Never,Never,Never,Never,Never,Never,Never,Never
1334,Never,Never,Never,Never,Never,Never,Never,Never,Never
1335,Sometimes,Never,Never,Never,Sometimes,Sometimes,Never,Never,Sometimes
1336,Sometimes,Sometimes,Sometimes,Never,Sometimes,Never,Sometimes,Never,Sometimes
1337,Never,Never,Never,Never,Never,Never,Never,Never,Never
1338,Never,Never,Never,Never,Never,Never,Never,Never,Never
1339,Never,Sometimes,Never,Never,Never,Never,Never,Never,Sometimes
1340,Sometimes,Sometimes,Sometimes,Never,Sometimes,Never,Never,Sometimes,Sometimes
1341,Never,Never,Never,Never,Never,Never,Never,Never,Never
1342,Never,Never,Never,Never,Never,Never,Never,Never,Never
1343,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
1344,Never,Never,Never,Never,Never,Sometimes,Never,Never,Sometimes
1345,Never,Never,Never,Never,Never,Never,Never,Never,Never
1346,Sometimes,Never,Sometimes,Never,Never,Never,Never,Never,Never
1347,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Never,Sometimes,Sometimes
1348,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
1349,Never,Never,Never,Never,Never,Never,Never,Never,Never
1350,Never,Never,Never,Never,Never,Never,Never,Never,Never
1351,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes
1352,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
1353,Never,Sometimes,Sometimes,Never,Never,Never,Never,Never,Never
1354,,,,,,,,,
1355,Sometimes,Never,Sometimes,Never,Never,Never,Sometimes,Never,Never
1356,Never,Never,Never,Never,Never,Never,Never,Never,Never
1357,Sometimes,Never,Sometimes,Never,Sometimes,Never,Never,Never,Never
1358,,,,,,,,,
1359,Sometimes,Sometimes,Sometimes,Never,Never,Never,Never,Never,Sometimes
1360,Never,Sometimes,Never,Never,Never,Never,Never,Never,Never
1361,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Never,Sometimes,Sometimes,Most of the time
1362,Almost always,Almost always,Almost always,Almost always,Almost always,Almost always,Almost always,Almost always,Almost always
1363,Never,Never,Never,Never,Never,Never,Never,Never,Never
1364,,,,,,,,,
1365,Never,Sometimes,Never,Never,Never,Never,Never,Never,Never
1366,,,,,,,,,
1367,,,,,,,,,
1368,Sometimes,Sometimes,Sometimes,Never,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
1369,,,,,,,,,
1370,Never,Sometimes,Sometimes,Never,Sometimes,Sometimes,Never,Never,Sometimes
1371,Never,Never,Never,Never,Never,Never,Never,Never,Never
1372,Never,Never,Never,Never,Never,Never,Never,Never,Never
1373,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes
1374,Never,Never,Never,Never,Never,Never,Never,Never,Never
1375,Never,Never,Sometimes,Never,Never,Never,Never,Never,Sometimes
1376,Never,Never,Never,Never,Never,Sometimes,Never,Sometimes,Never
1377,Never,Never,Never,Never,Never,Never,Never,Never,Never
1378,Sometimes,Never,Sometimes,Sometimes,Never,Never,Never,Never,Never
1379,Never,Never,Never,Never,Never,Never,Never,Never,Never
1380,Sometimes,Sometimes,Sometimes,Never,Never,Sometimes,Never,Never,Never
1381,Never,Never,Never,Never,Never,Never,Never,Never,Never
1382,Sometimes,Never,Sometimes,Never,Sometimes,Sometimes,Never,Never,Sometimes
1383,Never,Never,Never,Never,Never,Never,Never,Never,Never
1384,Never,Never,Never,Never,Never,Never,Never,Never,Never
1385,Never,Never,Never,Never,Never,Never,Never,Never,Never
1386,Never,Never,Sometimes,Never,Never,Sometimes,Never,Never,Never
1387,Never,Never,Never,Never,Never,Never,Never,Never,Never
1388,Never,Never,Sometimes,Never,Never,Sometimes,Never,Sometimes,Sometimes
1389,Never,Never,Never,Never,Never,Never,Never,Never,Never
1390,Sometimes,Never,Never,Never,Never,Never,Never,Never,Never
1391,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
1392,Never,Never,Never,Never,Never,Never,Never,Never,Never
1393,Never,Never,Never,Never,Sometimes,Never,Never,Never,Never
1394,Never,Never,Never,Never,Never,Never,Never,Never,Never
1395,Never,Never,Never,Never,Never,Never,Never,Never,Never
1396,Never,Never,Never,Never,Never,Never,Never,Never,Never
1397,Never,Never,Never,Never,Never,Never,Never,Never,Never
1398,Never,Never,Sometimes,Never,Never,Sometimes,Never,Never,Never
1399,Never,Never,Never,Never,Never,Sometimes,Never,Never,Never
1400,,,,,,,,,
1401,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
1402,Never,Never,Never,Never,Never,Never,Never,Never,Never
1403,Never,Sometimes,Almost always,Never,Never,Never,Never,Never,Never
1404,Never,Never,Never,Never,Never,Never,Never,Never,Never
1405,Never,Sometimes,Never,Never,Never,Never,Never,Never,Never
1406,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
1407,Sometimes,Sometimes,Most of the time,Sometimes,Most of the time,Sometimes,Sometimes,Sometimes,Most of the time
1408,Never,Never,Never,Never,Never,Never,Never,Never,Never
1409,Sometimes,Never,Sometimes,Never,Sometimes,Sometimes,Never,Never,Sometimes
1410,Never,Sometimes,Never,Never,Never,Never,Never,Never,Never
1411,Never,Never,Never,Never,Never,Never,Never,Never,Never
1412,Never,Never,Never,Never,Never,Never,Sometimes,Never,Sometimes
1413,Never,Never,Never,Never,Never,Never,Never,Never,Never
1414,Never,Never,Sometimes,Never,Never,Never,Sometimes,Never,Sometimes
1415,Never,Sometimes,Sometimes,Never,Sometimes,Never,Never,Never,Sometimes
1416,Never,Sometimes,Sometimes,Never,Never,Never,Never,Never,Most of the time
1417,Never,Never,Never,Never,Never,Never,Never,Never,Never
1418,Never,Never,Most of the time,Never,Never,Never,Never,Never,Never
1419,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
1420,,,,,,,,,
1421,Never,Never,Sometimes,Never,Never,Sometimes,Never,Never,Never
1422,Never,Never,Never,Never,Never,Never,Never,Never,Never
1423,Never,Sometimes,Sometimes,Never,Never,Never,Never,Never,Never
1424,Never,Sometimes,Sometimes,Never,Never,Never,Never,Never,Sometimes
1425,Never,Never,Sometimes,Never,Sometimes,Sometimes,Never,Sometimes,Sometimes
1426,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
1427,Never,Sometimes,Sometimes,Never,Never,Never,Never,Never,Never
1428,Never,Never,Never,Never,Never,Never,Never,Never,Never
1429,Never,Sometimes,Sometimes,Never,Never,Sometimes,Never,Never,Never
1430,Sometimes,Never,Sometimes,Never,Sometimes,Almost always,Sometimes,Never,Sometimes
1431,Never,Never,Never,Never,Never,Never,Never,Never,Never
1432,Never,Sometimes,Sometimes,Never,Never,Never,Never,Never,Sometimes
1433,Never,Never,Never,Never,Sometimes,Sometimes,Never,Never,Never
1434,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Never,Sometimes,Sometimes
1435,Never,Never,Never,Never,Never,Never,Never,Never,Never
1436,Never,Never,Never,Never,Sometimes,Never,Never,Never,Never
1437,Never,Never,Never,Never,Never,Never,Never,Never,Never
1438,Never,Sometimes,Never,Never,Never,Never,Never,Never,Never
1439,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
1440,Sometimes,Sometimes,Almost always,Sometimes,Most of the time,Most of the time,Almost always,Sometimes,Almost always
1441,Never,Never,Never,Never,Never,Never,Never,Never,Never
1442,Almost always,Almost always,Almost always,Most of the time,Most of the time,Sometimes,Almost always,Most of the time,Almost always
1443,Never,Never,Sometimes,Never,Never,Never,Never,Never,Sometimes
1444,,,,,,,,,
1445,Never,Never,Never,Never,Never,Never,Never,Never,Never
1446,Sometimes,Sometimes,Sometimes,Never,Sometimes,Most of the time,Sometimes,Never,Most of the time
1447,Never,Never,Never,Never,Never,Never,Never,Never,Never
1448,Sometimes,Never,Most of the time,Most of the time,Sometimes,Most of the time,Never,Most of the time,Most of the time
1449,Never,Never,Never,Never,Never,Never,Sometimes,Never,Never
1450,Never,Sometimes,Sometimes,Never,Sometimes,Never,Never,Never,Sometimes
1451,Sometimes,Sometimes,Sometimes,Never,Sometimes,Never,Sometimes,Never,Sometimes
1452,Never,Sometimes,Never,Never,Never,Never,Never,Never,Never
1453,Almost always,Sometimes,Almost always,Almost always,Almost always,Almost always,Most of the time,Most of the time,Almost always
1454,,,,,,,,,
1455,Never,Sometimes,Sometimes,Never,Never,Never,Never,Never,Never
1456,Never,Never,Never,Never,Never,Never,Never,Never,Never
1457,,,,,,,,,
1458,Never,Never,Never,Never,Never,Never,Never,Never,Never
1459,Never,Never,Sometimes,Never,Never,Sometimes,Never,Never,Never
1460,Sometimes,Never,Sometimes,Never,Sometimes,Sometimes,Never,Sometimes,Sometimes
1461,,,,,,,,,
1462,Sometimes,Sometimes,Sometimes,Never,Sometimes,Never,Never,Sometimes,Sometimes
1463,Never,Never,Never,Never,Never,Never,Never,Never,Never
1464,Never,Never,Sometimes,Never,Never,Never,Never,Never,Sometimes
1465,Never,Never,Sometimes,Never,Never,Never,Never,Never,Sometimes
1466,Never,Sometimes,Sometimes,Never,Sometimes,Never,Never,Never,Sometimes
1467,Never,Never,Never,Never,Never,Never,Never,Never,Never
1468,,,,,,,,,
1469,Never,Never,Sometimes,Never,Never,Sometimes,Never,Never,Never
1470,Never,Never,Never,Never,Never,Never,Never,Never,Never
1471,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
1472,Never,Never,Never,Never,Never,Never,Never,Never,Never
1473,Never,Never,Never,Never,Never,Never,Never,Never,Never
1474,,,,,,,,,
1475,Never,Never,Never,Never,Almost always,Never,Never,Never,Never
1476,Never,Never,Sometimes,Never,Sometimes,Never,Never,Never,Sometimes
1477,,,,,,,,,
1478,Sometimes,Sometimes,Sometimes,Never,Sometimes,Sometimes,Sometimes,Never,Almost always
1479,Never,Never,Never,Never,Never,Never,Never,Never,Never
1480,Never,Never,Never,Never,Never,Never,Never,Never,Never
1481,,,,,,,,,
1482,,,,,,,,,
1483,Sometimes,Sometimes,Never,Never,Never,Never,Never,Never,Never
1484,,,,,,,,,
1485,Never,Sometimes,Sometimes,Never,Never,Never,Never,Never,Never
1486,Never,Never,Sometimes,Never,Never,Sometimes,Never,Never,Never
1487,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes
1488,Never,Never,Most of the time,Never,Never,Sometimes,Never,Never,Sometimes
1489,Never,Never,Never,Never,Never,Never,Never,Never,Never
1490,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
1491,Never,Never,Sometimes,Never,Sometimes,Never,Never,Never,Sometimes
1492,,,,,,,,,
1493,Never,Never,Never,Never,Never,Never,Never,Never,Never
1494,Never,Sometimes,Sometimes,Never,Never,Never,Never,Never,Never
1495,Never,Never,Never,Never,Never,Never,Never,Never,Never
1496,Never,Never,Never,Never,Sometimes,Never,Never,Never,Sometimes
1497,Sometimes,Sometimes,Sometimes,Never,Never,Never,Never,Never,Never
1498,Sometimes,Sometimes,Most of the time,Most of the time,Sometimes,Never,Sometimes,Sometimes,Most of the time
1499,Never,Never,Never,Never,Never,Never,Never,Never,Never
1500,Never,Never,Never,Never,Never,Never,Never,Never,Never
1501,Never,Never,Never,Never,Never,Never,Never,Never,Never
1502,,,,,,,,,
1503,Most of the time,Sometimes,Almost always,Never,Most of the time,Sometimes,Sometimes,Never,Sometimes
1504,Never,Never,Never,Never,Never,Never,Never,Never,Never
1505,Never,Sometimes,Never,Never,Never,Never,Never,Never,Never
1506,Never,Never,Never,Never,Never,Never,Never,Never,Never
1507,,,,,,,,,
1508,Never,Sometimes,Sometimes,Never,Never,Never,Never,Never,Most of the time
1509,Never,Never,Never,Never,Never,Never,Never,Never,Never
1510,Never,Sometimes,Sometimes,Never,Never,Never,Never,Sometimes,Never
1511,Most of the time,Almost always,Sometimes,Sometimes,Most of the time,Sometimes,Most of the time,Sometimes,Almost always
1512,Never,Sometimes,Sometimes,Never,Never,Never,Never,Never,Never
1513,Never,Never,Sometimes,Never,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
1514,Never,Never,Never,Never,Never,Never,Never,Never,Never
1515,Sometimes,Never,Sometimes,Never,Never,Never,Never,Never,Sometimes
1516,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
1517,Never,Never,Never,Never,Never,Never,Never,Never,Never
1518,Never,Never,Sometimes,Never,Never,Never,Never,Never,Sometimes
1519,Never,Never,Never,Never,Never,Never,Never,Never,Never
1520,Never,Sometimes,Sometimes,Never,Sometimes,Never,Never,Never,Never
1521,,,,,,,,,
1522,Never,Never,Never,Never,Never,Never,Never,Never,Never
1523,Never,Never,Never,Never,Never,Never,Never,Never,Never
1524,Never,Never,Never,Never,Never,Never,Never,Never,Never
1525,Never,Never,Never,Never,Never,Never,Never,Never,Never
1526,,,,,,,,,
1527,Never,Never,Never,Never,Never,Never,Never,Never,Never
1528,Never,Sometimes,Sometimes,Never,Sometimes,Sometimes,Never,Never,Sometimes
1529,,,,,,,,,
1530,Sometimes,Never,Never,Never,Never,Never,Sometimes,Never,Sometimes
1531,Never,Never,Never,Never,Never,Never,Never,Never,Never
1532,Sometimes,Sometimes,Sometimes,Never,Sometimes,Sometimes,Never,Sometimes,Most of the time
1533,Never,Never,Never,Never,Never,Never,Never,Never,Never
1534,Almost always,Sometimes,Almost always,Sometimes,Most of the time,Sometimes,Sometimes,Sometimes,Most of the time
1535,Never,Never,Never,Never,Never,Never,Never,Never,Never
1536,Never,Never,Never,Never,Never,Never,Never,Never,Never
1537,Never,Sometimes,Never,Never,Never,Never,Never,Never,Never
1538,Sometimes,Never,Sometimes,Never,Sometimes,Never,Sometimes,Sometimes,Sometimes
1539,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
1540,,,,,,,,,
1541,Never,Sometimes,Sometimes,Never,Never,Never,Never,Never,Never
1542,,,,,,,,,
1543,Never,Never,Never,Never,Never,Never,Never,Never,Never
1544,Never,Never,Never,Never,Never,Never,Never,Never,Never
1545,,,,,,,,,
1546,Never,Sometimes,Never,Never,Never,Never,Never,Never,Never
1547,Never,Never,Never,Never,Never,Never,Never,Never,Never
1548,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
1549,Sometimes,Sometimes,Never,Never,Never,Sometimes,Never,Never,Sometimes
1550,Never,Never,Never,Never,Never,Never,Never,Never,Never
1551,Never,Sometimes,Sometimes,Never,Sometimes,Never,Never,Never,Sometimes
1552,Never,Never,Never,Never,Never,Never,Never,Never,Never
1553,Sometimes,Never,Never,Never,Never,Never,Never,Never,Never
1554,Never,Never,Sometimes,Never,Sometimes,Never,Sometimes,Never,Sometimes
1555,Sometimes,Never,Never,Never,Never,Never,Never,Never,Never
1556,Never,Never,Sometimes,Never,Never,Never,Never,Never,Sometimes
1557,Never,Never,Never,Never,Sometimes,Never,Sometimes,Never,Sometimes
1558,Never,Never,Never,Never,Never,Never,Never,Never,Never
1559,Sometimes,Sometimes,Most of the time,Sometimes,Never,Never,Never,Sometimes,Sometimes
1560,Sometimes,Sometimes,Sometimes,Never,Sometimes,Never,Most of the time,Never,Sometimes
1561,Never,Never,Never,Never,Never,Never,Sometimes,Never,Never
1562,Sometimes,Never,Sometimes,Never,Never,Never,Never,Never,Never
1563,Sometimes,Never,Sometimes,Sometimes,Sometimes,Sometimes,Never,Sometimes,Most of the time
1564,Never,Never,Never,Never,Sometimes,Never,Never,Never,Never
1565,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
1566,Never,Never,Never,Never,Never,Never,Never,Never,Never
1567,Sometimes,Never,Never,Never,Never,Never,Never,Never,Never
1568,Sometimes,Never,Never,Never,Never,Never,Never,Never,Never
1569,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes
1570,,,,,,,,,
1571,Never,Never,Never,Never,Never,Never,Never,Never,Never
1572,Never,Never,Never,Never,Never,Never,Never,Never,Never
1573,Sometimes,Never,Sometimes,Sometimes,Never,Never,Sometimes,Never,Sometimes
1574,Never,Never,Never,Never,Sometimes,Never,Sometimes,Never,Never
1575,Never,Sometimes,Sometimes,Never,Never,Never,Never,Never,Never
1576,Sometimes,Sometimes,Sometimes,Never,Never,Never,Never,Never,Never
1577,Never,Never,Sometimes,Never,Sometimes,Never,Never,Never,Sometimes
1578,Never,Never,Never,Never,Never,Never,Never,Never,Never
1579,,,,,,,,,
1580,Never,Never,Never,Never,Never,Never,Never,Never,Never
1581,Never,Sometimes,Sometimes,Never,Sometimes,Sometimes,Sometimes,Never,Sometimes
1582,Never,Never,Never,Never,Never,Never,Never,Never,Never
1583,Never,Sometimes,Sometimes,Never,Never,Never,Never,Never,Never
1584,Never,Never,Never,Never,Sometimes,Never,Never,Never,Never
1585,Never,Never,Never,Never,Never,Never,Never,Never,Never
1586,Never,Never,Never,Never,Never,Never,Never,Never,Never
1587,Never,Never,Never,Never,Never,Never,Never,Never,Never
1588,Never,Never,Never,Never,Never,Never,Never,Never,Never
1589,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Never,Never,Sometimes
1590,Never,Never,Never,Never,Never,Never,Never,Never,Never
1591,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
1592,,,,,,,,,
1593,Never,Never,Sometimes,Never,Never,Never,Never,Never,Sometimes
1594,Sometimes,Never,Sometimes,Never,Never,Sometimes,Sometimes,Never,Sometimes
1595,Never,Never,Never,Never,Never,Never,Never,Never,Never
1596,Sometimes,Sometimes,Most of the time,Never,Sometimes,Never,Sometimes,Never,Never
1597,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
1598,Never,Never,Sometimes,Never,Never,Sometimes,Never,Never,Most of the time
1599,Sometimes,Never,Never,Never,Most of the time,Never,Sometimes,Never,Sometimes
1600,Never,Never,Never,Never,Never,Never,Never,Never,Never
1601,,,,,,,,,
1602,Never,Never,Never,Never,Never,Never,Never,Never,Never
1603,Never,Never,Never,Never,Never,Never,Never,Never,Never
1604,,,,,,,,,
1605,Sometimes,Never,Never,Never,Never,Sometimes,Never,Never,Never
1606,Never,Sometimes,Sometimes,Never,Never,Never,Never,Never,Never
1607,,,,,,,,,
1608,Never,Never,Never,Never,Never,Never,Never,Never,Never
1609,Never,Sometimes,Sometimes,Never,Never,Never,Never,Never,Sometimes
1610,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
1611,Almost always,Most of the time,Most of the time,Sometimes,Sometimes,Sometimes,Never,Never,Sometimes
1612,Never,Never,Sometimes,Never,Sometimes,Never,Sometimes,Sometimes,Sometimes
1613,Never,Sometimes,Sometimes,Never,Never,Never,Never,Never,Never
1614,,,,,,,,,
1615,Never,Sometimes,Never,Never,Never,Never,Never,Never,Never
1616,,,,,,,,,
1617,Never,Never,Never,Never,Never,Never,Sometimes,Never,Never
1618,Never,Sometimes,Sometimes,Never,Never,Never,Never,Never,Sometimes
1619,Never,Sometimes,Never,Never,Never,Never,Never,Never,Never
1620,Sometimes,Sometimes,Most of the time,Sometimes,Sometimes,Sometimes,Most of the time,Sometimes,Almost always
1621,Never,Never,Never,Never,Never,Never,Never,Never,Never
1622,Never,Never,Never,Never,Never,Never,Never,Never,Never
1623,Sometimes,Sometimes,Sometimes,Never,Never,Never,Never,Never,Never
1624,Sometimes,Never,Never,Never,Never,Never,Never,Never,Never
1625,Sometimes,Never,Never,Never,Never,Never,Never,Never,Sometimes
1626,Never,Most of the time,Never,Never,Sometimes,Sometimes,Never,Never,Never
1627,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
1628,,,,,,,,,
1629,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
1630,Never,Never,Sometimes,Never,Never,Never,Never,Never,Sometimes
1631,Never,Never,Never,Never,Never,Never,Sometimes,Never,Never
1632,Never,Never,Never,Never,Never,Never,Never,Never,Never
1633,Sometimes,Sometimes,Sometimes,Never,Sometimes,Sometimes,Never,Never,Most of the time
1634,Sometimes,Never,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
1635,Never,Never,Never,Never,Never,Never,Never,Never,Never
1636,Sometimes,Sometimes,Sometimes,Never,Never,Never,Never,Never,Never
1637,Sometimes,Most of the time,Sometimes,Never,Sometimes,Sometimes,Never,Never,Sometimes
1638,Never,Never,Never,Never,Never,Never,Never,Never,Never
1639,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes
1640,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
